relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-d03b51315f60c046a77c,DOC036,document_mentions_location,United States,DOC036,DOC036-C0032,U.S. Territories Represents North America’s fish and wildlife agencies to advance sound science-based management and conservation of fish and wildlife and their habitats in the public interest.,0.98
REL-347bbff95173e9edad2a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0033,U.S. Virgin Islands Represents the Southeast fish and wildlife agencies to advance sound science-based management and conservation of fish and wildlife and their habitats in the public interest.,0.98
REL-2150742ca48b3366dbd2,DOC036,document_mentions_location,United States,DOC036,DOC036-C0040,"United States, the NLCD has been analyzed for land cover changes from 2001 to 2016 (Homer et al.",0.98
REL-34b98a9c1ec3516745a0,DOC036,document_mentions_location,United States,DOC036,DOC036-C0044,"United States are seeking similar partnerships to certify the conservation benefits of other production systems, including the Xerces So ciety’s Bee Better Certified Program (beebettercertified.org), which emphasizes the protection a",0.98
REL-d9ab0d49a5cc1709f42c,DOC036,document_mentions_location,United States,DOC036,DOC036-C0046,"US FS’s Forest Inventory and Analysis (FIA) Program showed approximately 15.5 million acres of wooded land in the state , then it plateaued off with the 2019 inventory showing 15.3 million acres of forest and woodland acre",0.98
REL-795d2d2c5e1dec174a7e,DOC036,document_mentions_location,United States,DOC036,DOC036-C0048,U.S. census).,0.98
REL-726796e2e3a24b0beafe,DOC036,document_mentions_location,United States,DOC036,DOC036-C0049,U.S. census).,0.98
REL-fe498ac72a9ca0b24b1a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0051,"U.S. Deptartment of Defense 84,450 USFWS – National Wildlife Refuges 71,085 USACE 28,888 Total 2,959,439 •",0.98
REL-f6d1cfdac2ff5dae7c61,DOC036,document_mentions_location,United States,DOC036,DOC036-C0052,United States for the benefit of present and future generations of Americans” (USFWS 2020).,0.98
REL-cb80c000d444002df57d,DOC036,document_mentions_location,United States,DOC036,DOC036-C0058,"U.S. Climate Alliance (usclimatealliance.org/alliance-principles), but there is intriguing work coming out of this g roup, including the Natural and Working Lands Challenge Initiative (usclimatealliance.org/nwlchallenge).",0.98
REL-5d0502d7b026a7b11e50,DOC036,document_mentions_location,United States,DOC036,DOC036-C0061,"United States that serve as surface drinking-water-supply sources for most of the population, as well as to identify forested areas important to the protection of this drinking water.",0.98
REL-952539dc01452be2bb65,DOC036,document_mentions_location,United States,DOC036,DOC036-C0064,"US EPA 2017) Missouri Comprehensive Conservation Strategy | 144 Theme Seven: The Role of Fire – Historic, Wild, and Prescribed In a nutshell: Historically, fire, whether human or weather ignited, has played a large role in",0.98
REL-7ccf5533752ff0f60d49,DOC036,document_mentions_location,United States,DOC036,DOC036-C0065,(Source: Data from U.S. Census Bureau) Missouri Comprehensive Conservation Strategy | 147 Figure 3.7.2 – Annual Acres Burned by Wildfire (averaged over 2009–2019) (Source: Data from MDC’s Missouri fire reporting system.) Figure 3.7.3 – Annual,0.98
REL-30a9f7742081774246cb,DOC036,document_mentions_location,United States,DOC036,DOC036-C0073,United States will face a turning point in its history when the population of adults age 65 and older will outnumber children under age 18.,0.98
REL-a751ac8cd297e2833b98,DOC036,document_mentions_location,United States,DOC036,DOC036-C0074,U.S. Census Bureau 2018).,0.98
REL-cb0f03924f708834bebd,DOC036,document_mentions_location,United States,DOC036,DOC036-C0075,"U.S. population participated in some form of outdoor recreation in 2018, that means about half did not.",0.98
REL-0c783d7e4410677d7380,DOC036,document_mentions_location,United States,DOC036,DOC036-C0090,U.S. government ’s general land office walked or rode on horseback a mile-by-mile grid across the entire state.,0.98
REL-ec32620be5dad5552dba,DOC036,document_mentions_location,United States,DOC036,DOC036-C0101,"US 60 from approximately Birc h Tree to Poplar Bluff, Missouri.",0.98
REL-0e261d154e8055db4323,DOC036,document_mentions_location,United States,DOC036,DOC036-C0102,"US 60 from approximately Birc h Tree to Poplar Bluff, Missouri.",0.98
REL-aa746a24b4727930b3f9,DOC036,document_mentions_location,United States,DOC036,DOC036-C0110,"United States but find similar, suitable conditions in glade systems within Missou ri.",0.98
REL-9c9f623347bcfccdce70,DOC036,document_mentions_location,United States,DOC036,DOC036-C0120,United States.,0.98
REL-c5d51a3507d7860b8f9a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0132,United States alone.,0.98
REL-ceceb706374c6f5a4030,DOC036,document_mentions_location,United States,DOC036,DOC036-C0145,"United States and around the world are in decline, and many of Missouri’s wild bee species may be imperiled more than we realize.",0.98
REL-99eb4e65f53efedc622a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0151,United States to be certified by Audubon International and in 1997 earned the status of Cooperative Sanctuary.,0.98
REL-9652bbe3b9d3be88f437,DOC036,document_mentions_location,United States,DOC036,DOC036-C0157,United States contributes 16 pounds of edible fish per angler per year (Cooke et al.,0.98
REL-b8dbc696722d7bc5568a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0159,"United States, aqua culture sales exceed $1.4 billion annually.",0.98
REL-660df857d8199aab3f95,DOC036,document_mentions_location,United States,DOC036,DOC036-C0160,United States (Mack and Wrase 2017).,0.98
REL-68e8674c950758f498ed,DOC036,document_mentions_location,United States,DOC036,DOC036-C0163,"United States, 130 crop species are reliant on the services of pollinators for production of seeds and fruit (Klein et al.",0.98
REL-ab55066e081e749b1629,DOC036,document_mentions_location,United States,DOC036,DOC036-C0164,U.S. crops dependent on native bees and honey bees alone is greater than $29 billion (Calderone 2012).,0.98
REL-8fa132e9bfbdda8e760f,DOC036,document_mentions_location,United States,DOC036,DOC036-C0165,United States has been estimated at $22.9 billion/year (Boyles et al.,0.98
REL-94e71804863872532f07,DOC036,document_mentions_location,United States,DOC036,DOC036-C0166,US EPA 2020).,0.98
REL-27cd59f4fc0a06fce22e,DOC036,document_mentions_location,United States,DOC036,DOC036-C0167,"United States terrestrial carbon sink capacity, with the remaining contributed by croplands and all other types of land uses (Hayes et al.",0.98
REL-c93f8cd581f49d405205,DOC036,document_mentions_location,United States,DOC036,DOC036-C0170,United States is performed by forests (Pacala et al.,0.98
REL-753cfb4c02b7350b613c,DOC036,document_mentions_location,United States,DOC036,DOC036-C0174,United States and the foundati on of the North Americ an Model.,0.98
REL-70e7cfbc4285cb6c2f2c,DOC036,document_mentions_location,United States,DOC036,DOC036-C0175,United States for wildlife watching was approximately $76 billion (US DOI et a l.,0.98
REL-b7965a723a1f1e3aa344,DOC036,document_mentions_location,United States,DOC036,DOC036-C0178,"U.S. public school students with emotional, cognitive, and behavioral disabilities (ECBDs).",0.98
REL-f907ef6b7bbe5d4a7682,DOC036,document_mentions_location,United States,DOC036,DOC036-C0179,United States ” (USFS 2018).,0.98
REL-501018ab4d32da0372c1,DOC036,document_mentions_location,United States,DOC036,DOC036-C0180,United States ” (USFS 2018).,0.98
REL-098f7e1f1daafa027ca6,DOC036,document_mentions_location,United States,DOC036,DOC036-C0195,U.S. National Park Service Ozark National Scenic Riverways 121.,0.98
REL-413a64b99d424e74c59b,DOC036,document_mentions_location,United States,DOC036,DOC036-C0203,U.S. total.,0.98
REL-d12fd376eaf6638f0533,DOC036,document_mentions_location,United States,DOC036,DOC036-C0205,U.S. Census 2020) .,0.98
REL-d7f3372bb1401063b444,DOC036,document_mentions_location,United States,DOC036,DOC036-C0206,U.S. Census 2020) .,0.98
REL-9476e544018ebffb1c9e,DOC036,document_mentions_location,United States,DOC036,DOC036-C0224,United States.,0.98
REL-9b1472eaf77c80d9c21c,DOC036,document_mentions_location,United States,DOC036,DOC036-C0225,United States.,0.98
REL-88c76ddc2f65818c55ea,DOC036,document_mentions_location,United States,DOC036,DOC036-C0243,US Gulf Coast wetlands.,0.98
REL-0ab89072cf7fcadb209a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0244,US agriculture: Trend analysis of aggregate data for the period 1992–2009.,0.98
REL-c331f7e9ad0ddc9c93e8,DOC036,document_mentions_location,United States,DOC036,DOC036-C0246,United States.,0.98
REL-748568455604ebe00e5a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0248,United States: Representing a decade of land cover change information.,0.98
REL-0913b7d2c3da92e148ae,DOC036,document_mentions_location,United States,DOC036,DOC036-C0250,United States.,0.98
REL-25ab6d8a39ae1068dd93,DOC036,document_mentions_location,United States,DOC036,DOC036-C0251,United States.,0.98
REL-42a633e7a5ba027b0bab,DOC036,document_mentions_location,United States,DOC036,DOC036-C0252,"United States, 2012: A technical document supporting the Forest Service update for the 2010",0.98
REL-de20197fc1b179e1065a,DOC036,document_mentions_location,United States,DOC036,DOC036-C0253,"United States, 2012: A technical document supporting the Forest Service update for the 2010 RPA assessment.",0.98
REL-489e4bc034fe9cf13cb9,DOC036,document_mentions_location,United States,DOC036,DOC036-C0255,"United States, 2007.",0.98
REL-19301a1aa341825e02da,DOC036,document_mentions_location,United States,DOC036,DOC036-C0256,"US, EU, and developing countries, edited by Bateman, I., and K.G.",0.98
REL-d83b3e9002f55ba7eebf,DOC036,document_mentions_location,United States,DOC036,DOC036-C0257,"Department of Commerce, U.S. Census Bureau.",0.98
REL-8cc5c9a298ad6370d824,DOC036,document_mentions_location,United States,DOC036,DOC036-C0258,United States.,0.98
REL-0d07ed464a9543ab9612,DOC001,document_mentions_species,Hydrilla,DOC001,DOC001-C0069,"hydrilla (Hydrilla verticillata ), and didymo ( Didymosphenia geminata), also known as rock snot.",0.98
REL-d2e7135048518a3f44d7,DOC001,document_mentions_species,Invasive carp,DOC001,DOC001-C0069,"Asian carp (i.e., bighead (Hypophthalmichthys nobilis)) and silver carp (Hypophthalmichthys molitrix ), hydrilla (Hydrilla verticillata ), and didymo ( Didymosphenia geminata), also known as rock snot.",0.98
REL-469d120012ca7979c2fc,DOC001,document_mentions_species,Lake sturgeon,DOC001,DOC001-C0067,Lake sturgeon (Acipenser fulvescens) ✦ Alabama shad (Alosa alabamae) ✦ Skipjack herring (Alosa chrysochloris) ✦ Western sand darter (Ammocrypta clara) ✦ Scaly sand darter (Ammocrypta vivax) ✦ American eel (Anguilla rostrata) ✦ Alliga,0.98
REL-b670a0793e2028f6a6eb,DOC001,document_mentions_species,Lake sturgeon,DOC001,DOC001-C0068,Lake sturgeon (Acipenser fulvescens) ✦ Alabama shad (Alosa alabamae) ✦ Skipjack herring (Alosa chrysochloris) ✦ Western sand darter (Ammocrypta clara) ✦ Scaly sand darter (Ammocrypta vivax) ✦ American eel (Anguilla rostrata) ✦ Alliga,0.98
REL-53c69cd3b8ec8778af1d,DOC001,document_mentions_species,Lake sturgeon,DOC001,DOC001-C0081,Lake sturgeon SE S1 X Rivers/Streams (Big River) - Fish Alosa alabamae Alabama shad - S2 X Rivers/Streams (Big River) - Fish Alosa chrysochloris Skipjack herring - - X Rivers/Streams (Big River) - Fish Ammocrypta clara Western sand d,0.98
REL-c401f8fb767c4970c172,DOC001,document_mentions_species,Mallard,DOC001,DOC001-C0019,"✦ Many migratory species, such as mallards and other dabbling ducks, rely on temperature cues to signal northward and southward migration each year.",0.98
REL-ea1529b7d336f92d696c,DOC001,document_mentions_species,Mallard,DOC001,DOC001-C0063,"mallards, as well as digger crayfish and small-mouthed salamanders.",0.98
REL-a8af66ece73de96bc49e,DOC001,document_mentions_species,Pallid sturgeon,DOC001,DOC001-C0068,Pallid sturgeon (Scaphirhynchus albus) ✦ Shovelnose sturgeon (Scaphirhynchus platorynchus) Amphibians Characteristic: Fowler’s toad (Bufo fowleri) ✦ Eastern hellbender (Cryptobranchus alleganiensis alleganiensis) ✦ Ozark hellbender (Cr,0.98
REL-bc65a7959dee1bd420fb,DOC001,document_mentions_species,Pallid sturgeon,DOC001,DOC001-C0072,pallid sturgeon was listed as federally endangered,0.98
REL-bfb2946f211b887cee60,DOC001,document_mentions_species,Pallid sturgeon,DOC001,DOC001-C0082,"Pallid sturgeon E, SE S1 X Rivers/Streams (Big River) - Fish Scaphirhynchus platorynchus Shovelnose sturgeon T - X Rivers/Streams (Big River) - Fish Etheostoma microperca Least darter - S2 - Rivers/Streams (Grassland/Prairie) Ozark Fis",0.98
REL-6fd5467e7597365ac298,DOC001,document_mentions_species,Quagga mussel,DOC001,DOC001-C0069,"quagga mussels ( Dreissena bugensis), Asian carp (i.e., bighead (Hypophthalmichthys nobilis)) and silver carp (Hypophthalmichthys molitrix ), hydrilla (Hydrilla verticillata ), and didymo ( Didymosphenia geminata), also known as rock",0.98
REL-28cbc92d4e5441f16314,DOC001,document_mentions_species,Silver carp,DOC001,DOC001-C0069,"silver carp (Hypophthalmichthys molitrix ), hydrilla (Hydrilla verticillata ), and didymo ( Didymosphenia geminata), also known as rock snot.",0.98
REL-2e0f5595e12603aef3b4,DOC001,document_mentions_species,Wood duck,DOC001,DOC001-C0065,"Wood Duck Page 138 Fen F ens are hydrologically and biologically unique wetlands found in the Ozark Highlands and Central Till Plains ecoregions, created by constant, mineralized groundwater.",0.98
REL-3c42d3187b365db1d777,DOC001,document_mentions_species,Zebra mussel,DOC001,DOC001-C0069,"zebra mussels (Dreissena polymor - pha), quagga mussels ( Dreissena bugensis), Asian carp (i.e., bighead (Hypophthalmichthys nobilis)) and silver carp (Hypophthalmichthys molitrix ), hydrilla (Hydrilla verticillata ), and didymo ( Di",0.98
REL-f23e80ad3c0e4b2bd565,DOC003,document_mentions_species,Blue-winged teal,DOC003,DOC003-C0016,"blue-winged teal, cinnamon teal, and northern shoveler.",0.98
REL-4ec112904788f11782ee,DOC003,document_mentions_species,Canada goose,DOC003,DOC003-C0003,Canada Geese .,0.98
REL-10740bbc61b5ddb9f116,DOC003,document_mentions_species,Canada goose,DOC003,DOC003-C0014,"Canada geese, remain well below Plan goals.",0.98
REL-8b0cdf572fc7bdd46639,DOC003,document_mentions_species,Canada goose,DOC003,DOC003-C0015,"Canada geese, remain well below Plan goals.",0.98
REL-47a5db479cf9bc91983f,DOC003,document_mentions_species,Canada goose,DOC003,DOC003-C0017,"Canada geese, snow geese, white- fronted geese,",0.98
REL-fe17f0f1636ae774e5bb,DOC003,document_mentions_species,Canada goose,DOC003,DOC003-C0018,"Canada geese, snow geese, white- fronted geese, and brant.",0.98
REL-f157f87b7712394564a7,DOC003,document_mentions_species,Canada goose,DOC003,DOC003-C0019,Canada Geese Nine Canada goose populations currently exceed Plan objectives.,0.98
REL-ecb6d4bab8ef3d89df13,DOC003,document_mentions_species,Canada goose,DOC003,DOC003-C0020,Canada goose re- introductions.,0.98
REL-a46189f78922831a3cb5,DOC003,document_mentions_species,Mallard,DOC003,DOC003-C0011,"Mallards — SEMARNAP Toward Landscape Conservation The Vision Plan partners define the landscape conditions needed to sustain waterfowl and benefit other wetland-associated species, and participate in the development of conservat",0.98
REL-9a73b39b94bc53085bd3,DOC003,document_mentions_species,Mallard,DOC003,DOC003-C0015,"Mallard 11,000 8,199 Northern pintail 7,000 5,596 Black duck 1,400 30 Mottled duck 480 not applicable Gadwall 2,000 1,518 American wigeon 3,500 2,974 Green-winged teal 3,000 1,858 Blue-winged and cinnamon teal 6,000 4,653 North",0.98
REL-fcfd6bdb61a86d3e67ec,DOC003,document_mentions_species,Mallard,DOC003,DOC003-C0016,"mallard, black duck, mottled duck, American wigeon, northern pintail, gadwall, green- winged teal, blue-winged teal, cinnamon teal, and northern shoveler.",0.98
REL-315f0e9dd39679b9cdf9,DOC003,document_mentions_species,Mallard,DOC003,DOC003-C0017,"mallards, and hunting mortality.",0.98
REL-d6d05ad616f5056e2abd,DOC003,document_mentions_species,Northern pintail,DOC003,DOC003-C0014,"northern pintail, have not responded to habitat improvements and seemingly excellent habitat conditions.",0.98
REL-91286594804713cffe64,DOC003,document_mentions_species,Northern pintail,DOC003,DOC003-C0015,"northern pintail, have not responded to habitat improvements and seemingly excellent habitat conditions.",0.98
REL-37d705b62fa0108f5044,DOC003,document_mentions_species,Northern pintail,DOC003,DOC003-C0016,"northern pintail, gadwall, green- winged teal, blue-winged teal, cinnamon teal, and northern shoveler.",0.98
REL-58634c6d22776c7aeab9,DOC003,document_mentions_species,Wood duck,DOC003,DOC003-C0015,"Wood duck 3,000 not applicable Muscovy duck 30 not applicable Fulvous and black-bellied whistling ducks 136 not applicable DIVING DUCKS Redhead 900 639 Canvasback 600 542 Lesser and greater scaup 8,000 6,302 Ring-necked duck 1,00",0.98
REL-511a6cbe28cade1fdf7a,DOC003,document_mentions_species,Wood duck,DOC003,DOC003-C0016,"Wood duck 3,000 not applicable Muscovy duck 30 not applicable Fulvous and black-bellied whistling ducks 136 not applicable DIVING DUCKS Redhead 900 639 Canvasback 600 542 Lesser and greater scaup 8,000 6,302 Ring-necked duck 1,00",0.98
REL-3f903702a0a48c301a5a,DOC003,document_mentions_species,Wood duck,DOC003,DOC003-C0017,"wood duck occurs primarily in eastern North America, and generally inhabits areas with dense overhead cover.",0.98
REL-d0e11ea17d2cdcb0eab8,DOC004,document_mentions_species,American black duck,DOC004,DOC004-C0002,American Black Duck.,0.98
REL-40a17331dfce905f8801,DOC004,document_mentions_species,Mallard,DOC004,DOC004-C0002,Mallard.,0.98
REL-557a51e3bc079ec3c698,DOC004,document_mentions_species,Northern pintail,DOC004,DOC004-C0001,Northern Pintail.,0.98
REL-c8cfb70053b3cd66830f,DOC005,document_mentions_species,Asian clam,DOC005,DOC005-C0009,"Mollusks: dressenid mussels, New Zealand mudsnail, Rapana venosa (rapa whelk), Corbicula fluminea (Asian clam); •",0.98
REL-03c4e783aaff09e4dc27,DOC005,document_mentions_species,Asian clam,DOC005,DOC005-C0016,Asian clam has also been widely reported to the database in 6 of the 7 HUC 6 drainage areas.,0.98
REL-cb451ed98b582b019999,DOC005,document_mentions_species,Asian clam,DOC005,DOC005-C0017,Asian clam Corbicula fluminea ** ** ** ** ** * 1975 Asia Zebra mussel Dreissena polymorpha * 2002 Eurasia Quagga mussel Dreissena rostrifor- mis bugensis * * 2000s Eurasia Veined rapa whelk Rapana venosa * 1998 Western Pacific Chi,0.98
REL-dceb00336f3d5d2949f5,DOC005,document_mentions_species,Bighead carp,DOC005,DOC005-C0008,"nobilis (bighead carp), Monopterus albus (Asian swamp eel), Neogobius melanostomus (round goby), Potamopyrgus antipodarum (New Zealand mud snail), Aldrovanda vesiculosa (waterwheel), Eichhornia crassipes (com- mon water hyacinth), Glyceria m",0.98
REL-c4ba82b082dbc3e6ff06,DOC005,document_mentions_species,Bighead carp,DOC005,DOC005-C0009,"nobilis (bighead carp), Monopterus albus (Asian swamp eel), Neogobius melanostomus (round goby), Potamopyrgus antipodarum (New Zealand mud snail), Aldrovanda vesiculosa (waterwheel), Eichhornia crassipes (com- mon water hyacinth), Glyceria m",0.98
REL-18606130a415cda63d2d,DOC005,document_mentions_species,Black carp,DOC005,DOC005-C0009,"Fish: northern snakehead, Mylopharyngodon piceus (black carp), blue catfish; •",0.98
REL-09e1297f01860e7b928e,DOC005,document_mentions_species,Common carp,DOC005,DOC005-C0016,"common carp) and Carassius auratus (goldfish) have been reported, mostly in the upper region of the Chesapeake Bay drainage area, including the Susquehanna River and Potomac River drainage areas.",0.98
REL-3a5fd541b6f0d9dc80b6,DOC005,document_mentions_species,Common carp,DOC005,DOC005-C0017,Common carp Cyprinus carpio * * ** * ** Late 1800s Eurasia Northern snake- head Channa argus ** * ** * 2002 Asia Blue catfish Ictalurus furcatus * * * * 1970s Mississippi River Flathead catfish Pylodictis olivaris * * * * 1965 Miss,0.98
REL-41b907d1770da81a40bd,DOC005,document_mentions_species,Eurasian watermilfoil,DOC005,DOC005-C0015,"Eurasian watermilfoil, monoescious hydrilla, Trapa natans water chesnut, waterwheel plant, and Nitellopsis obtusa (starry stonewort).",0.98
REL-5f497dd4d1a859758f37,DOC005,document_mentions_species,Eurasian watermilfoil,DOC005,DOC005-C0016,"Eurasian watermilfoil, monoescious hydrilla, Trapa natans water chesnut, waterwheel plant, and Nitellopsis obtusa (starry stonewort).",0.98
REL-2ab27a70930893642dcc,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0002,"Hydrilla verticillata (hydrilla) and B, Trapa natans (water chestnut) ............................................................................................................10 6.",0.98
REL-255fe82efa39b43c0d26,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0003,"Invasive plants are among priority species, and Hydrilla verticillata (hydrilla) topped the list.",0.98
REL-dc6e0f4594cdbd5cc845,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0008,Hydrilla verticillata (hydrilla).,0.98
REL-91214cbe7b67a7ac9022,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0010,"(creeping prim- rose), water hyacinth, hydrilla, parrot-feather, and purple loosestrife.",0.98
REL-1125625b8edc9ea5939e,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0011,"Hydrilla verticillata (hydrilla) and B, Trapa natans (water chestnut) have been identified by stakeholder groups in the region as top priority invasive aquatic plant species in the Chesapeake Bay drainage area.",0.98
REL-ea1ccbc6f0d8db1b5c9c,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0012,"Aquatic plants: hydrilla, Eurasian milfoil, water chestnut; •",0.98
REL-520d3eb20b2224c7e766,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0013,hydrilla.,0.98
REL-8ab10abe48e35b6020d7,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0014,"hydrilla and inva- sive crayfish species, including the virile and rusty crayfishes (Fig.",0.98
REL-624a1957b8b3cf8523d8,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0015,"hydrilla, Trapa natans water chesnut, waterwheel plant, and Nitellopsis obtusa (starry stonewort).",0.98
REL-d9527fe6bef46e1c5fd2,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0016,"hydrilla, Trapa natans water chesnut, waterwheel plant, and Nitellopsis obtusa (starry stonewort).",0.98
REL-c938adc9f4d183706fa1,DOC005,document_mentions_species,Hydrilla,DOC005,DOC005-C0017,Hydrilla (monoescious) Hydrilla verticillata * * * * * 1980s Korea Water chestnut Trapa natans * * 1800s Eurasia Waterwheel plant Aldrovanda vesiculosa * 1990 Wide range (endangered in some areas) Starry stonewort Nitellopsis ob,0.98
REL-bc7507ed79b446f0b196,DOC005,document_mentions_species,Invasive carp,DOC005,DOC005-C0003,"Invasive carp, such as Hypophthalmichthys molatrix (silver carp), also received mention by multiple agencies (3 of the 10 stakeholder groups) because these fish represent priority AIS in nearby watersheds and a threat for introductio",0.98
REL-76add7ad61b293ef7466,DOC005,document_mentions_species,Invasive carp,DOC005,DOC005-C0010,"invasive carp and other species of concern in the Ohio River drainage area to the west, AIS in the Chesapeake drainage area also are of concern to West Virginia Division of Natural Resources (WV DNR) and other State agencies with inv",0.98
REL-f19e868f1f293e690c97,DOC005,document_mentions_species,Invasive carp,DOC005,DOC005-C0011,"invasive carp and other species of concern in the Ohio River drainage area to the west, AIS in the Chesapeake drainage area also are of concern to West Virginia Division of Natural Resources (WV DNR) and other State agencies with inv",0.98
REL-b2bf5be8e37bf27645e1,DOC005,document_mentions_species,Invasive carp,DOC005,DOC005-C0016,"Invasive carp, such as silver carp, were mentioned by multiple agencies (3 of the 10 stakeholder groups) because they represent a priority AIS in other nearby watersheds and a threat for introduction and dissemina- tion within the Ch",0.98
REL-a35f8df821fce9072d24,DOC005,document_mentions_species,Quagga mussel,DOC005,DOC005-C0012,"quagga mussel), rusty crayfish; •",0.98
REL-c4ce06c5259836c81e82,DOC005,document_mentions_species,Quagga mussel,DOC005,DOC005-C0014,quagga mussel) were identified by regional State and Federal agencies as aquatic “red flag” species of concern.,0.98
REL-f5c799b894b57c70a335,DOC005,document_mentions_species,Quagga mussel,DOC005,DOC005-C0016,"quagga mussel, veined rapa whelk, and Chinese mystery snail, although reports of these invertebrates are more sporadic than those for the crayfishes and Asian clam.",0.98
REL-7e492124bb3cefe5437e,DOC005,document_mentions_species,Quagga mussel,DOC005,DOC005-C0017,Quagga mussel Dreissena rostrifor- mis bugensis * * 2000s Eurasia Veined rapa whelk Rapana venosa * 1998 Western Pacific Chinese mystery snail Cipangopaludina chinensis * 1974 Southeast Asia 18 Aquatic Invasive Species in the Chesape,0.98
REL-580aed1921a4a1df3579,DOC005,document_mentions_species,Silver carp,DOC005,DOC005-C0003,"silver carp), also received mention by multiple agencies (3 of the 10 stakeholder groups) because these fish represent priority AIS in nearby watersheds and a threat for introduction and dis- semination within the Chesapeake Bay wa",0.98
REL-dfa0769eea727e3bb1ec,DOC005,document_mentions_species,Silver carp,DOC005,DOC005-C0008,"Red alert freshwater species lists include Hypophthalmichthys molitrix (silver carp), H.",0.98
REL-2815a4a3c564a5470cee,DOC005,document_mentions_species,Silver carp,DOC005,DOC005-C0009,"Red alert freshwater species lists include Hypophthalmichthys molitrix (silver carp), H.",0.98
REL-85216cea2f6c8cc39bc0,DOC005,document_mentions_species,Silver carp,DOC005,DOC005-C0016,"silver carp, were mentioned by multiple agencies (3 of the 10 stakeholder groups) because they represent a priority AIS in other nearby watersheds and a threat for introduction and dissemina- tion within the Chesapeake Bay watershe",0.98
REL-f8d47a169e92aa4dad08,DOC005,document_mentions_species,Zebra mussel,DOC005,DOC005-C0002,Zebra mussel) ..................................13 7.,0.98
REL-39f541696c04b0d48f53,DOC005,document_mentions_species,Zebra mussel,DOC005,DOC005-C0008,zebra mussel); and plants such as Hydrilla verticillata (hydrilla).,0.98
REL-573501c29b39947e581b,DOC005,document_mentions_species,Zebra mussel,DOC005,DOC005-C0011,zebra mussels; •,0.98
REL-80fd98e01d16c011350f,DOC005,document_mentions_species,Zebra mussel,DOC005,DOC005-C0012,"Aquatic invertebrates: New Zealand mud snail, zebra mussel, (Fig.",0.98
REL-8497ecae8700fa8660ba,DOC005,document_mentions_species,Zebra mussel,DOC005,DOC005-C0014,"zebra mussel, pictured here) and Dreissena rostriformis bugensis (quagga mussel) were identified by regional State and Federal agencies as aquatic “red flag” species of concern.",0.98
REL-fa50a66077917d2c657f,DOC005,document_mentions_species,Zebra mussel,DOC005,DOC005-C0016,"zebra mussel, quagga mussel, veined rapa whelk, and Chinese mystery snail, although reports of these invertebrates are more sporadic than those for the crayfishes and Asian clam.",0.98
REL-460a4c6da06d01849ba2,DOC005,document_mentions_species,Zebra mussel,DOC005,DOC005-C0017,Zebra mussel Dreissena polymorpha * 2002 Eurasia Quagga mussel Dreissena rostrifor- mis bugensis * * 2000s Eurasia Veined rapa whelk Rapana venosa * 1998 Western Pacific Chinese mystery snail Cipangopaludina chinensis * 1974 Southea,0.98
REL-1e03639e7a5df8cde6d8,DOC006,document_mentions_species,Asian clam,DOC006,DOC006-C0002,"Asian clam fouling of raw water pipes in penstocks, heat exchangers and water cooling systems.",0.98
REL-cea0fbe5ab2d01408160,DOC006,document_mentions_species,Eurasian watermilfoil,DOC006,DOC006-C0002,"Eurasian watermilfoil, water hyacinth, water lettuce, and giant salvinia) obstruct flood control structures, water supply and irrigation intakes, reduce recreational opportunities, clog navigation channels, reduce functionality of miter gate",0.98
REL-9d403c0b9a6acdac4b74,DOC006,document_mentions_species,Eurasian watermilfoil,DOC006,DOC006-C0005,"Eurasian watermilfoil and watermilfoil hybrids, flowering rush, yellow and crested floating heart, water chestnut, water primrose, alligatorweed, phragmites, Cuban bulrush, water hyacinth, water lettuce, giant salvinia, and starry stonewort.",0.98
REL-34d6c5658578ae9d451a,DOC006,document_mentions_species,Eurasian watermilfoil,DOC006,DOC006-C0006,Eurasian watermilfoil.,0.98
REL-b2be5a0aa090a6f1d5d2,DOC006,document_mentions_species,Hydrilla,DOC006,DOC006-C0002,"hydrilla, Eurasian watermilfoil, water hyacinth, water lettuce, and giant salvinia) obstruct flood control structures, water supply and irrigation intakes, reduce recreational opportunities, clog navigation channels, reduce func",0.98
